"VA" "IM" "EM"
-0.979365622065428 -0.591214207230777 -0.365459815663533
1.49122918760485 0.649687023321932 0.578166812511923
0.667697584381424 0.210582031056157 -0.931635792568806
0.667697584381424 0.643238567729856 0.578166812511923
-0.979365622065428 2.12429334063237 -0.176734490028442
-1.39113142367714 -0.976873185966201 1.33306811505229
-1.39113142367714 2.16191545025706 1.33306811505229
-0.155834018842002 0.368833969010714 -0.931635792568806
-0.567599820453715 -0.2870443447887 -1.68653709510917
0.255931782769711 -0.838634208170954 0.0119908356066494
0.255931782769711 0.0283238110965181 0.0119908356066494
-0.567599820453715 -0.998545672090717 -0.742910466933715
-0.155834018842002 -0.0771941057222204 0.766892138147014
0.667697584381424 0.433883132609761 2.46542006886283
0.255931782769711 -1.46967492935827 0.200716161241741
0.667697584381424 -0.172160230859085 -3.57379035146008
0.667697584381424 -0.673370335748092 0.955617463782105
-1.39113142367714 -0.789440044248705 0.955617463782105
0.255931782769711 1.47679703288102 -1.30908644383899
-0.567599820453715 0.836928886759449 0.200716161241741
-0.567599820453715 5.14594277680533 0.200716161241741
1.07946338599314 -0.07497007468857 0.0119908356066494
1.07946338599314 1.27457596379351 0.766892138147014
-0.155834018842002 -0.219026630277278 -0.742910466933715
-0.155834018842002 0.304270947496084 0.0119908356066494
-0.567599820453715 -0.588550164151491 -2.44143839764953
-1.80289722528885 1.27457596379351 2.08796941759265
0.255931782769711 3.20841551108195 0.578166812511923
-0.155834018842002 1.05092697811839 -0.176734490028442
1.07946338599314 1.31410292515829 0.766892138147014
-0.979365622065428 -1.97651660845951 0.766892138147014
0.667697584381424 -0.972236620926807 -0.742910466933715
-2.21466302690057 0.651186854065382 -0.742910466933715
-0.155834018842002 0.0172473446901313 -0.365459815663533
-2.21466302690057 1.77474405183244 0.389441486876832
0.255931782769711 -0.121137299872955 -0.365459815663533
-0.155834018842002 -0.233177113193399 0.389441486876832
-0.567599820453715 0.0135823374233121 0.766892138147014
-3.03819463012399 0.324958362969604 0.0119908356066494
0.255931782769711 -0.669011987009927 -0.742910466933715
1.49122918760485 0.989548669787765 0.0119908356066494
-1.80289722528885 -0.442199960840101 -1.1203611182039
0.667697584381424 -0.332456127730193 0.389441486876832
-0.567599820453715 0.91375676527115 1.89924409195756
0.255931782769711 -0.386775306608915 -1.1203611182039
0.255931782769711 0.0367122647348278 0.200716161241741
0.667697584381424 0.121572202703775 1.71051876632247
1.07946338599314 0.665846287608059 0.200716161241741
-1.39113142367714 5.5416349648756 -2.06398774637935
0.667697584381424 -0.506572512654684 -1.1203611182039
1.07946338599314 0.66216611644362 0.389441486876832
-0.979365622065428 0.842790231541156 0.389441486876832
1.07946338599314 0.295155089958292 0.389441486876832
0.667697584381424 -1.97651660845951 0.578166812511923
0.255931782769711 -0.444515910496885 -0.176734490028442
1.07946338599314 0.905133626037485 -0.176734490028442
0.255931782769711 -0.137838234546033 -0.176734490028442
-0.979365622065428 0.716552611839633 -0.554185141298624
-1.80289722528885 -0.902494955125925 0.200716161241741
0.255931782769711 -0.258081963125772 -0.554185141298624
1.49122918760485 2.59147422090866 0.955617463782105
0.255931782769711 -1.02685535709087 -0.365459815663533
-0.155834018842002 0.413359388362246 0.389441486876832
0.667697584381424 0.454885602491418 1.89924409195756
-0.567599820453715 -1.97651660845951 -1.87526242074426
1.49122918760485 0.581899150824676 0.0119908356066494
1.49122918760485 0.146255600482167 0.0119908356066494
0.667697584381424 0.265991317812529 0.0119908356066494
1.07946338599314 2.31957000487484 0.0119908356066494
-0.567599820453715 -0.386138391023238 -1.30908644383899
0.667697584381424 0.0372739915409649 0.955617463782105
0.667697584381424 -0.150244971212116 0.200716161241741
1.07946338599314 -0.951314121186542 0.200716161241741
0.255931782769711 0.330188987904671 0.200716161241741
0.667697584381424 -0.31699151200427 1.71051876632247
-0.979365622065428 -0.794623784703774 0.200716161241741
0.667697584381424 0.576817888144866 -2.06398774637935
1.49122918760485 -0.472886293792489 0.200716161241741
0.255931782769711 0.336760798720523 -0.554185141298624
1.49122918760485 -0.0969787151257338 0.200716161241741
-0.155834018842002 -0.125894682715484 0.389441486876832
0.667697584381424 0.336760798720523 -1.1203611182039
-0.155834018842002 0.736801252593762 0.389441486876832
-1.80289722528885 0.449879498338128 0.389441486876832
0.255931782769711 -1.02309183826114 0.389441486876832
0.667697584381424 -1.97651660845951 -1.87526242074426
-0.155834018842002 -0.985112005382354 1.1443427894172
-0.567599820453715 -0.953252122107663 0.389441486876832
-0.567599820453715 -0.804856623004689 0.766892138147014
-0.567599820453715 0.710822677328359 -0.742910466933715
-0.567599820453715 -0.149320276712244 0.766892138147014
-0.979365622065428 0.366803362450134 -0.742910466933715
-0.979365622065428 0.295972532095182 -1.68653709510917
0.667697584381424 -0.163093113383706 1.33306811505229
0.667697584381424 -0.146010138430093 -0.176734490028442
0.667697584381424 -0.700451277766141 0.578166812511923
-0.155834018842002 -1.26984961984316 -0.365459815663533
0.667697584381424 -0.309246855029959 0.389441486876832
-0.567599820453715 0.0194528357887481 1.1443427894172
0.667697584381424 -1.71038734922641 -1.1203611182039
0.667697584381424 0.896662336764098 -1.49781176947408
-0.567599820453715 0.435724538065123 1.52179344068738
0.667697584381424 -0.643248349148852 0.766892138147014
-1.80289722528885 0.950905243104603 -0.742910466933715
-0.567599820453715 2.14130914954976 0.389441486876832
-0.155834018842002 1.87894573684055 1.1443427894172
-1.80289722528885 0.47125367123099 -2.63016372328463
-0.979365622065428 0.905841822212097 1.1443427894172
-0.155834018842002 0.705634763649231 -0.176734490028442
1.07946338599314 2.53437433554156 1.33306811505229
1.07946338599314 -0.516681351501238 -0.176734490028442
1.49122918760485 -0.426973917772122 -0.931635792568806
-2.21466302690057 0.471983695173636 0.200716161241741
-1.39113142367714 -0.177300847319485 0.200716161241741
-1.80289722528885 0.390714790724722 0.200716161241741
0.667697584381424 -0.28589308600596 -0.554185141298624
-0.567599820453715 -0.253393191924316 0.578166812511923
0.667697584381424 0.408095344316383 -1.68653709510917
-1.80289722528885 0.422893468136801 -0.176734490028442
1.49122918760485 1.94599725588924 0.766892138147014
0.667697584381424 -0.987828182377086 0.766892138147014
-0.979365622065428 0.154612971383512 -1.49781176947408
-2.62642882851228 -0.339169623341157 0.0119908356066494
0.255931782769711 0.142101447431401 1.71051876632247
0.667697584381424 1.23206690819397 0.955617463782105
0.667697584381424 0.278928863541022 -2.06398774637935
0.667697584381424 -1.07793275507285 -0.554185141298624
-0.567599820453715 -0.0152596762851346 0.389441486876832
0.667697584381424 -0.438712877550057 -0.365459815663533
-2.62642882851228 -0.346074098579608 2.65414539449793
-1.80289722528885 1.52708800824035 -2.63016372328463
-1.80289722528885 -0.945455821259268 0.578166812511923
-1.80289722528885 -0.172160230859085 -0.931635792568806
-0.979365622065428 -0.0237499660348074 -0.176734490028442
-1.80289722528885 0.586489609722913 0.578166812511923
-0.155834018842002 -0.797198714603024 0.0119908356066494
0.667697584381424 0.448693576487299 0.0119908356066494
0.255931782769711 -0.469747190839114 0.0119908356066494
0.255931782769711 -0.129052740609245 0.0119908356066494
1.07946338599314 -0.693798804478166 0.200716161241741
1.49122918760485 1.05601511860003 0.955617463782105
0.667697584381424 -0.0402041205735211 -2.06398774637935
-2.62642882851228 -0.89476818064151 0.955617463782105
-1.80289722528885 0.243253979098131 0.578166812511923
0.667697584381424 -0.37620053076512 -1.68653709510917
1.07946338599314 0.552954948924264 0.578166812511923
0.667697584381424 -0.0671447803109118 0.578166812511923
0.667697584381424 -0.00812783289540945 0.955617463782105
-0.979365622065428 0.613468622545886 -2.81888904891972
-0.979365622065428 -0.773612356725894 0.955617463782105
0.667697584381424 -1.14501597362061 0.955617463782105
-1.39113142367714 -0.247101550056547 0.200716161241741
1.07946338599314 0.247162025907212 -0.554185141298624
0.667697584381424 -0.723491346236993 1.71051876632247
0.255931782769711 -0.0501574864661733 -1.30908644383899
-0.155834018842002 -0.165574988605069 -0.742910466933715
1.49122918760485 1.55514178186161 0.0119908356066494
1.49122918760485 -0.923975388192596 0.0119908356066494
0.255931782769711 -0.857188830791753 1.1443427894172
1.07946338599314 -0.856333566014166 -0.365459815663533
1.07946338599314 -0.0969787151257338 -0.365459815663533
1.07946338599314 0.696603950948528 -0.365459815663533
-0.155834018842002 0.299895820120044 -0.176734490028442
1.49122918760485 0.90715796761423 0.578166812511923
0.667697584381424 0.498972324224001 0.578166812511923
-0.155834018842002 0.993617346438311 -0.931635792568806
-0.567599820453715 -0.0363484605020632 0.766892138147014
0.667697584381424 -0.484191784880212 -0.742910466933715
0.255931782769711 -0.234859873323965 0.0119908356066494
-0.979365622065428 0.137963521540989 0.0119908356066494
-0.567599820453715 -0.0432776324590545 0.200716161241741
1.49122918760485 -0.778311201459228 0.955617463782105
0.255931782769711 2.77178964838372 -0.554185141298624
0.667697584381424 1.13444266326536 -0.554185141298624
0.667697584381424 -0.617070022596177 0.766892138147014
-1.80289722528885 -0.970369929500166 0.0119908356066494
1.07946338599314 -0.332456127730193 -0.742910466933715
-0.567599820453715 -0.431690942705722 0.0119908356066494
0.255931782769711 1.37568021583853 0.578166812511923
0.667697584381424 0.011333638049433 0.578166812511923
0.667697584381424 -0.621313320562195 -2.44143839764953
0.667697584381424 -0.33619262882276 1.33306811505229
0.255931782769711 0.116164757314179 0.200716161241741
1.49122918760485 0.351685169089426 -0.554185141298624
1.07946338599314 0.508822754626476 0.955617463782105
-0.155834018842002 -0.869549505637164 -0.554185141298624
0.255931782769711 0.047060637447509 -0.554185141298624
-0.979365622065428 0.547058744827799 0.200716161241741
-0.155834018842002 -1.77468703602099 -0.554185141298624
1.07946338599314 -1.51267178131287 0.955617463782105
-0.979365622065428 -1.72934450193891 0.389441486876832
-0.979365622065428 -0.0771941057222204 1.1443427894172
-2.21466302690057 0.0541095399654061 -1.1203611182039
0.255931782769711 0.887541133763388 -0.365459815663533
0.255931782769711 -0.342793530149266 1.1443427894172
0.255931782769711 0.171526698207663 0.389441486876832
1.49122918760485 -0.246311862815267 -0.365459815663533
1.49122918760485 0.405472008834781 -1.1203611182039
-1.80289722528885 0.607847994874433 0.578166812511923
-0.155834018842002 -0.386775306608915 0.578166812511923
0.667697584381424 -0.836923106817137 -0.176734490028442
-2.21466302690057 -1.10736613755372 -0.931635792568806
0.255931782769711 -1.0409244126667 0.578166812511923
1.49122918760485 0.716552611839633 -0.176734490028442
0.255931782769711 -0.440894159437872 -1.68653709510917
1.49122918760485 2.50945228612719 1.33306811505229
0.255931782769711 -0.0917432335287036 -0.554185141298624
0.667697584381424 -0.370264640269221 1.71051876632247
0.667697584381424 -1.26984961984316 0.200716161241741
0.667697584381424 -1.41406137853419 -1.30908644383899
-0.155834018842002 -0.0246887961513577 -0.742910466933715
0.255931782769711 -0.26622620315105 0.0119908356066494
-0.155834018842002 0.504473410741075 0.0119908356066494
-0.155834018842002 -0.237377931254281 0.766892138147014
-0.155834018842002 0.273814474715624 0.200716161241741
0.667697584381424 0.933735613476661 0.200716161241741
-0.155834018842002 -0.284932504459112 0.955617463782105
0.667697584381424 0.793328708032372 -1.30908644383899
-3.03819463012399 -0.261348949143517 -0.365459815663533
-0.979365622065428 0.340060766491108 1.89924409195756
0.667697584381424 0.237417597185184 -0.365459815663533
-1.39113142367714 2.08328524114145 -1.1203611182039
0.255931782769711 1.24554835154125 0.766892138147014
-1.80289722528885 -0.74065607585648 -2.25271307201444
-0.979365622065428 0.347595821704973 1.52179344068738
-0.567599820453715 -0.570856540923769 0.0119908356066494
0.667697584381424 -0.349637907344373 -0.176734490028442
0.667697584381424 -0.977795366245254 1.33306811505229
0.255931782769711 0.601135359541098 -0.931635792568806
-0.155834018842002 -0.21330190722131 -0.176734490028442
0.667697584381424 -0.770933282668581 0.0119908356066494
1.49122918760485 -0.905046075442631 0.766892138147014
-0.567599820453715 1.73833475718843 -1.49781176947408
0.255931782769711 -0.544487737348062 0.766892138147014
-0.155834018842002 -0.169147949761255 0.200716161241741
0.667697584381424 0.609344442241737 0.955617463782105
-0.155834018842002 3.12053530566599 -1.30908644383899
-1.39113142367714 -0.40751106272001 0.200716161241741
-2.21466302690057 -1.07733568938953 -0.365459815663533
-1.39113142367714 0.0623041571906883 -0.365459815663533
0.255931782769711 -0.444804912703631 -0.365459815663533
-0.155834018842002 -0.727346808582293 1.1443427894172
0.667697584381424 -0.373661958306848 0.0119908356066494
1.07946338599314 -0.527234377455153 -0.742910466933715
0.667697584381424 1.00589062724367 1.52179344068738
1.07946338599314 -1.06980486092161 -0.742910466933715
0.255931782769711 -0.500991533318976 0.389441486876832
-1.39113142367714 -1.97651660845951 0.389441486876832
-0.567599820453715 -1.97651660845951 0.389441486876832
1.49122918760485 -1.76473769090078 -1.1203611182039
-0.155834018842002 -0.770689138617185 -0.554185141298624
-0.155834018842002 -1.67069349361198 0.200716161241741
-0.155834018842002 -0.139502196875366 0.955617463782105
0.255931782769711 -0.851138410371928 -0.554185141298624
0.255931782769711 0.442573172235067 0.578166812511923
0.255931782769711 -1.25860293036916 0.578166812511923
0.255931782769711 1.87424395349262 0.578166812511923
0.667697584381424 -1.17100036845932 -1.68653709510917
-0.155834018842002 -0.960931405307302 0.955617463782105
0.255931782769711 -0.470096627160454 -0.554185141298624
0.255931782769711 0.529533915985526 -0.554185141298624
-0.979365622065428 -1.17989127618559 0.200716161241741
-0.979365622065428 -0.964727985506002 1.71051876632247
0.667697584381424 -0.827245030370068 -0.554185141298624
-0.979365622065428 0.0895403124570077 0.955617463782105
-0.155834018842002 -1.0512056455875 -2.06398774637935
-0.155834018842002 -0.773612356725894 -0.365459815663533
1.07946338599314 -1.72729611431581 -0.365459815663533
0.667697584381424 -0.989450756380504 0.389441486876832
-0.567599820453715 -0.299605476860602 0.389441486876832
-0.979365622065428 0.592978233060084 0.578166812511923
-0.155834018842002 -0.40751106272001 -1.68653709510917
-1.80289722528885 -0.457698108795853 0.578166812511923
0.667697584381424 -0.0237499660348074 0.578166812511923
0.255931782769711 -1.05215371009864 0.766892138147014
-2.21466302690057 -1.1069472698569 0.0119908356066494
0.667697584381424 1.12256877291527 -1.49781176947408
0.255931782769711 -0.318100820223825 -2.81888904891972
0.667697584381424 0.555913395190211 0.955617463782105
0.667697584381424 1.95454303772878 0.955617463782105
1.07946338599314 0.584251176344588 0.955617463782105
0.667697584381424 -1.24004461760219 -0.554185141298624
-0.155834018842002 -0.876299305044618 0.200716161241741
1.49122918760485 -0.725972584380008 0.955617463782105
0.255931782769711 -0.236779054299321 -0.554185141298624
0.667697584381424 -0.672162600555589 -0.931635792568806
0.255931782769711 -1.14556301351195 -0.176734490028442
1.49122918760485 -0.305816258829487 1.33306811505229
1.49122918760485 1.46930286265242 -0.176734490028442
-1.39113142367714 -0.566863188459178 1.52179344068738
0.667697584381424 -0.172160230859085 0.0119908356066494
0.667697584381424 -0.462794815170563 -2.25271307201444
1.07946338599314 -0.201739843606633 0.766892138147014
0.255931782769711 -1.05748959100598 -1.1203611182039
1.07946338599314 0.757356690935075 1.1443427894172
1.07946338599314 -0.216168922995681 -0.365459815663533
1.07946338599314 1.26290238184646 0.389441486876832
1.49122918760485 2.30105239016219 0.0119908356066494
0.255931782769711 0.823346736092875 -0.742910466933715
1.49122918760485 0.245597157058256 0.0119908356066494
0.667697584381424 0.757356690935075 0.766892138147014
-0.155834018842002 -0.467857429863837 -1.1203611182039
-1.80289722528885 0.206172557992617 1.89924409195756
0.667697584381424 -0.284932504459112 -1.1203611182039
-2.21466302690057 0.135606241574433 0.389441486876832
-1.80289722528885 0.376991710149741 -0.554185141298624
0.667697584381424 0.485088272305055 0.200716161241741
1.49122918760485 0.708537524874457 0.200716161241741
-0.155834018842002 0.141272567127844 0.200716161241741
-1.80289722528885 0.0832509458788752 -3.57379035146008
-0.979365622065428 -0.355837227381284 0.955617463782105
0.255931782769711 -0.489409703843775 0.955617463782105
-1.39113142367714 -0.723491346236993 1.71051876632247
-0.979365622065428 -1.3343969011284 0.0119908356066494
-0.155834018842002 -0.153934408863121 0.766892138147014
0.667697584381424 -1.28519232585398 0.0119908356066494
0.667697584381424 -0.785522299812365 -0.742910466933715
-1.39113142367714 -0.362602138333907 0.766892138147014
0.255931782769711 -0.268923822086868 -0.742910466933715
-0.567599820453715 -0.907268384696296 0.0119908356066494
0.255931782769711 0.270902367199383 0.0119908356066494
